"transect","year","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Heterorhabdus","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"BBL",1999,-0.517337246794589,2.5949939596588,-0.71395566630387,1.20055396579956,-0.443523715569006,2.35864605210562,-0.746243939027516,-0.504043894234853,0.291327183537959,-1.64539630430529,0.0814313674779423,-0.760783943730833,-0.280833069784574,0.59436016386852,0.707958140897422,-1.98893138739626,-0.808924705652739,0.689848157746114,-1.40148921744751,-1.02247931484614,2.86411762354391,1.0482776380977,-0.755400300889711,-0.992193857227851,0.640870951899841,1.33492237570144,-1.53400545427776,0.606460854676017,-0.373726505266533,-0.435708196707485,-0.289152038761337,-0.381592825128918,0.614508043177987,1.68241596869352,-0.161485246794317,0.722504910491634,-0.092137809054857,-1.07060616400529,-0.643356994974299,1.16327736146068,1.24858169759195,-0.721315011285503,0.512386474878912,0.696884007438439,0.517172672248348,-1.1981721388221,0.165589478744186,-0.217152378897599,1.76544053905969,0.3956340078227,-1.620579865443,-0.497389291155483,0.689554903327833,2.2108781583299,0.0141241587434224,0.816212662323421
"BBL",2000,-0.550135483847096,-0.467605979533148,-0.876009433738453,-0.54208171222857,2.91021173280881,0.175005717831909,-0.700470485035097,-0.624835199625948,-0.256582438236579,-1.75470004689355,0.535712563180708,-0.0270616738221464,-0.16060563028962,1.50470099402673,0.173575832540743,-1.00372792345788,1.09949568962824,0.672605302123599,-0.758665278322292,0.763037457815549,0.232943676012504,1.01779019897612,-0.832912289000676,-1.03509372685097,-1.42253665732849,1.98587270436792,0.806261918238321,-1.50485709471384,-0.0522318697675761,-0.269660430225246,0.0676193192758253,-0.383377047555273,0.614317433729197,1.39563720888205,0.332533837481802,-0.0021794537972215,-0.116757258652825,0.793634197775846,-1.15308306629583,1.47858260369853,1.59992065149104,-0.163479612788974,-1.73879430423939,1.83136369341406,0.595044762353343,0.982819043796836,-0.579221717766565,0.672719420371974,-1.53953760613223,0.842442422060296,-0.0935805633451448,-0.703062138976911,0.967984070934331,0.420596507866415,0.868425835806141,-0.735503422736061
"BBL",2001,-0.474939035094267,-0.42794749771843,-0.788064044186635,2.17445635533212,-0.458003303655845,1.52579881403914,1.57258368820761,0.922413976676451,0.140941404787643,1.09588110120033,-0.794502278942677,-1.77436601350859,-0.381106781313718,1.85398164201222,-0.721353331568407,-0.560235467341615,0.447487428451834,-1.4206294587945,0.0843349794385545,-0.996598864832527,-0.723637797532651,1.29714660402129,-0.759755298043676,-1.22309658400383,0.942248015691908,0.59201113753702,0.28961905653113,0.196285031469574,-0.190088877803286,1.49506545304171,-0.895727608500085,-0.478410987839826,-1.3087423311192,0.700509727959006,-0.308623102020397,-0.090792158580321,-0.207595750479153,-0.903053766626446,-1.01082209557254,-0.212256849141635,0.916586738617848,0.116270234621107,0.216248217701356,-0.906621036550109,1.26820577727233,-0.647979642417856,-0.157107678262445,-1.47913634107476,1.40230530035296,1.20567247758181,1.22446765277857,1.34894009556117,0.910129680102735,-0.142755799787145,1.98835464610189,-0.547531299445
"BBL",2002,-0.777844007249698,-0.639998508697736,-0.355861015085692,-0.841047461588548,-0.356994444307835,-0.0800596725473193,-1.39054527934983,0.670738997552272,-1.31116728676918,0.144004652203286,-0.167291422524395,-0.251166723146986,0.37376497263524,0.269521394171488,-1.83229086326016,0.380166236649007,-1.58139384943477,2.02742842107151,-1.29036290287461,-1.14883079486734,-0.370131798329812,-0.605678461032656,0.363622602120956,0.446240952515098,-1.9767933935668,-1.5806438631497,-0.0409195304042682,1.30253929133465,-1.45706089468933,0.931039401440739,2.45730276664623,0.198622164197519,-1.97419515819404,0.875221658704163,2.00150709025605,-0.779311509834946,-0.599547183083389,1.58150256522632,-0.894162101931795,-0.460570976109026,0.759821766347796,-0.00303478960449319,1.26867843853496,1.14200683577727,-1.53525549829088,1.07883008010562,-2.00996400759475,-0.0107896776487344,-0.922067099750246,0.213305983930787,-0.695873865047083,-0.044422369755942,0.566109297402217,-1.90321876241804,-0.054057665977075,-0.817833948900554
"BBL",2003,-0.502255631197571,-0.407248031897856,1.81061300703408,0.53847407058325,-0.451111766872325,-0.713876137103815,0.0940570230469089,1.35956241983041,1.26538700467375,0.733927240504164,-0.912902106435056,-0.504208452625149,-0.278014152304318,0.294235100281525,-0.499624849964232,0.829151868881629,-0.733924899311184,-0.390112660532937,0.827762631225344,-0.485441992433415,-0.274081500681741,-1.45726003001756,-0.809387466504514,1.37099017197119,-0.0178424789178915,-0.280927496178033,0.00377779842604734,-1.32017109144812,-0.263416316178304,1.74498945333709,0.469527584904687,-0.430695893422887,-0.297534366621912,-1.01336618076539,0.411271350813611,-0.89940853640222,-0.0436372704658438,-0.348178189968189,-0.843572931804918,-0.396203251357564,0.637917463989087,1.24418283162264,0.599651353484191,1.01815781244094,0.319389263063131,0.219223230689758,0.331117490563536,-0.590611248238976,-0.208520009781625,0.569556304087291,0.418684512548672,1.80912727534241,-1.32985323338892,-0.275610086343728,-0.577924758274374,-0.0757052585031484
"BBL",2004,-0.502255631197578,-0.407248031897833,-0.837565471323698,-0.0919975128507264,-0.451111766872323,-0.324019946264672,-0.166616372338862,-1.57878220039181,0.283516582836287,0.732319646709009,-1.91490101749637,-0.354934991113283,-0.278014152304343,-0.71275278842382,1.04193131833163,-0.625153314535932,0.31167605847375,-1.36903828961623,0.859710449038467,-0.234750557525863,0.162599563495125,-0.475074569637139,-0.809387466504515,-0.413566581330591,-0.0178424789182419,-0.130996081084195,-0.424883170096733,-0.656815912331634,-0.2634163161783,-0.702795090217856,-1.66805053283868,0.32091435076295,-0.11257171479799,-0.869461330511532,-1.21980713481807,-0.198877852607818,-0.589551333315727,-1.10620396000837,-0.954148792409244,-0.860267062188814,-1.22070846245089,0.148051017581136,-1.4434826676827,-0.631037953457751,0.171129879588041,-1.27797798002207,-0.573244789363734,-0.590611248238984,-1.02929889661348,-0.864314288348041,0.0864376383188194,1.38450121416339,0.756381812389023,-0.516460309662464,-0.577924758274367,-0.243375952096621
"BBL",2005,0.496064813528864,-0.407248031897832,0.263220724291994,-1.3425647071392,-0.451111766872327,-0.706336574498164,1.79586428845191,-0.464189392761086,-0.531370588629915,-0.231581199914494,0.0430882800048391,0.389768602441764,3.04665869982269,-1.13216733725449,-1.5619319505449,0.150258664725299,-0.733924899311197,0.730689700784789,-0.813323312928354,-0.68940251162823,-0.422419021195331,-1.11705730922347,-0.809387466504517,-0.762842456958038,-0.0178424789180669,-1.37871543000672,-1.16926306454084,-1.0762208474386,-0.26341631617831,-0.248356296358542,0.194763361867636,0.675777175671306,-0.282287235398391,-1.21728058593592,-0.0944473419307214,-0.0203470738494519,-0.755428789978149,0.0951176338421954,0.149624115103645,-1.43783986892146,-0.277095410535074,-0.954272745670651,0.0572105768069632,-0.239595144657143,0.753801773688534,-0.578129508483804,0.389644506147992,-0.348838858931193,-0.10230862094581,-0.0537483862150698,-0.956689107383463,0.0328285459990704,0.868298852466835,-0.51646030966245,-0.57792475827437,-0.155200908933643
"BBL",2006,2.19007735280785,-0.407248031897841,1.65364878961116,-0.584187693897327,-0.451111766872328,-0.100437680936611,1.13406619646511,0.805943338847739,0.401211993107343,-0.0337621369188624,0.498352603944975,0.0259707712396457,-0.27801415230436,-0.564793572245439,1.55715382519563,0.778171208045105,0.358495885253783,0.405882069369696,0.799287646847174,-0.207830620620726,-0.775345684477233,0.234120659239079,-0.440433412527397,0.773673179381809,-0.017842478918335,-0.459187996016919,1.52530339184806,-0.594442140925922,-0.26341631617831,-1.54507101455698,0.754004823218582,-0.430695893422882,0.508493494061554,0.395198966032595,-0.992735832749732,-0.198882980411787,-0.870189960363141,0.133173468886034,1.03157141341144,-1.12332087612322,-0.401990818509983,0.399744289273592,1.2050698610335,-0.0196042717071226,1.51125729449427,1.84366236689496,0.81863113048998,2.03950960928194,0.663034148643175,-1.02108231319425,0.353694641109052,-0.662908633466932,0.0188582796948145,0.442826538954649,-0.57792475827439,2.34508092828465
"BBL",2007,1.86980338658471,1.5585437727755,0.387747950472686,-0.320074245295365,-0.451111766872327,-0.801490446319083,-0.243549991592235,-0.812224999729123,1.88456134699729,1.16380987830679,-0.378688641012225,0.829084901973835,-0.278014152304363,-1.47634699093183,0.300117622046182,1.2343388435702,0.12465133958745,-0.969363436729372,-0.450981941259494,-0.108711648903951,0.142426816271061,-0.738368261845571,1.70641202904634,0.957033890128032,-0.0178424789183212,0.354302090866518,-0.498531299662359,0.674640802591054,2.72337778226381,-1.0061520386219,-0.0527219378922005,-0.430695893422888,-0.657500717664399,-0.356706649328625,0.530841313286693,-0.899408536402204,0.0705894957685817,1.81491589576207,0.940966083632397,-0.322038257791062,-1.34525484338856,1.9583726201993,0.857918700168935,-0.979764566493229,-0.590944417292254,-0.544253931981727,-0.562673299390987,0.458069407146006,-0.254187126307213,0.300365721407045,1.01190313613553,-0.473199221509064,-2.02777224320751,-0.516460309662454,-0.577924758274373,0.308298181726778
"BBL",2008,-0.502255631197586,-0.407248031897844,0.387747598876821,0.213034969989595,0.470275811366206,-0.491220457086858,-0.684922602044464,0.580467623637972,-1.13692666480744,0.135285708353395,-0.189139053483722,1.73373122824296,-0.278014152304355,0.254684222383767,0.436346215277407,0.194440024574468,2.13674280081359,0.252033202382114,0.551844346192541,1.83159459392974,0.340971355742862,-0.0193120515787754,1.6743805948194,0.653877918577091,-0.0178424789183312,-0.232490856302265,0.6373726333953,0.666501268416046,-0.263416316178308,0.534923245091862,-0.566981023837585,-0.430695893422893,0.345492843491586,-0.00546595731654046,0.777089866257652,2.52749742833018,-0.000632828873505391,-1.10620396000837,1.12914901300678,0.566827780798224,-0.496085135096737,0.178599817018184,-1.08660329602776,0.223040878619531,-1.13308105368969,0.268866464310833,-0.253323637834829,-0.590611248238977,0.905040076700044,0.957831866174278,0.0195066970863057,-0.733671896676039,-1.07653034505241,-0.516460309662474,-0.577924758274375,0.834587874403408
